Time [s]	Intensity A	Laser On	AcX	AcY	AcZ	GyX	GyY	GyZ	Ard Temp [C])	MPU Temp [C]
1.28	0.5	True	0.080322265625	0.009765625	-1.01220703125	-0.0916030534351145	-0.10687022900763359	0.07633587786259542	40.94	24.83529411764706
1.3	0.5	True	0.077880859375	0.007080078125	-1.014892578125	-0.12213740458015267	0.015267175572519083	-0.04580152671755725	40.94	24.83529411764706
1.32	0.5	True	0.075927734375	0.01123046875	-1.009765625	0.04580152671755725	0.0916030534351145	0.12213740458015267	40.94	24.83529411764706
1.34	0.5	True	0.07470703125	0.009033203125	-1.010009765625	0.0	-0.12213740458015267	0.0	40.94	24.83529411764706
1.36	0.5	True	0.077880859375	0.0126953125	-1.013427734375	0.04580152671755725	-0.04580152671755725	0.030534351145038167	40.94	24.83529411764706
1.38	0.5	True	0.078125	0.0068359375	-1.017333984375	-0.07633587786259542	0.0	-0.04580152671755725	40.94	24.83529411764706
1.4	0.5	True	0.068359375	0.005126953125	-1.01416015625	0.061068702290076333	-0.0916030534351145	0.015267175572519083	40.94	24.83529411764706
1.42	0.5	True	0.082275390625	0.006103515625	-1.00830078125	-0.061068702290076333	0.0	-0.030534351145038167	40.94	24.83529411764706
1.44	0.5	True	0.07763671875	0.014892578125	-1.014404296875	0.07633587786259542	-0.10687022900763359	0.0	40.94	24.83529411764706
1.46	0.5	True	0.075927734375	0.010986328125	-0.998291015625	-0.015267175572519083	0.0	-0.030534351145038167	40.94	24.83529411764706
1.48	0.5	True	0.083740234375	0.01513671875	-1.008544921875	0.07633587786259542	0.04580152671755725	0.030534351145038167	40.94	24.83529411764706
1.5	0.5	True	0.07568359375	0.00634765625	-1.013427734375	-0.015267175572519083	-0.030534351145038167	-0.15267175572519084	40.94	24.83529411764706
1.52	0.5	True	0.079833984375	0.007080078125	-1.007568359375	0.015267175572519083	0.07633587786259542	0.15267175572519084	40.94	24.83529411764706
1.54	0.5	True	0.073486328125	0.0078125	-1.0146484375	0.22900763358778625	0.015267175572519083	-0.061068702290076333	40.94	24.83529411764706
1.56	0.5	True	0.082275390625	0.012939453125	-1.014892578125	0.07633587786259542	0.0	0.15267175572519084	40.94	24.83529411764706
1.58	0.5	True	0.08154296875	0.006591796875	-1.015625	0.030534351145038167	-0.015267175572519083	0.0	40.94	24.83529411764706
1.6	0.5	True	0.078369140625	0.004638671875	-1.008056640625	0.04580152671755725	-0.04580152671755725	0.04580152671755725	40.94	24.83529411764706
1.62	0.5	True	0.084228515625	0.00390625	-1.006591796875	0.030534351145038167	0.0	-0.04580152671755725	40.94	24.83529411764706
1.64	0.5	True	0.0771484375	0.007568359375	-1.0126953125	0.0	-0.061068702290076333	-0.12213740458015267	40.94	24.83529411764706
1.66	0.5	True	0.075927734375	0.013427734375	-1.012939453125	0.015267175572519083	0.0916030534351145	-0.015267175572519083	40.94	24.83529411764706
1.68	0.5	True	0.081298828125	0.01123046875	-0.99853515625	0.0	0.061068702290076333	0.015267175572519083	40.94	24.83529411764706
1.7	0.5	True	0.080322265625	0.003173828125	-1.015869140625	-0.12213740458015267	0.16793893129770993	0.183206106870229	40.94	24.83529411764706
1.72	0.5	True	0.0751953125	0.01416015625	-1.009033203125	0.07633587786259542	-0.0916030534351145	-0.015267175572519083	40.94	24.83529411764706
1.74	0.5	True	0.073974609375	0.00927734375	-1.0078125	0.0	-0.061068702290076333	-0.061068702290076333	40.94	24.83529411764706
1.76	0.5	True	0.073974609375	0.00634765625	-1.011962890625	0.12213740458015267	-0.015267175572519083	-0.0916030534351145	40.94	24.83529411764706
1.78	0.5	True	0.072021484375	0.00927734375	-1.01708984375	-0.015267175572519083	0.24427480916030533	0.015267175572519083	40.94	24.83529411764706
1.8	0.5	True	0.071044921875	0.01025390625	-1.015380859375	0.061068702290076333	0.07633587786259542	-0.10687022900763359	40.94	24.83529411764706
1.82	0.5	True	0.076904296875	0.007080078125	-1.00732421875	0.061068702290076333	0.015267175572519083	0.07633587786259542	40.94	24.83529411764706
1.84	0.5	True	0.07958984375	0.005859375	-1.009521484375	-0.061068702290076333	-0.04580152671755725	-0.015267175572519083	40.94	24.83529411764706
1.86	0.5	True	0.074951171875	0.01171875	-1.011962890625	0.0916030534351145	-0.061068702290076333	-0.10687022900763359	40.94	24.83529411764706
1.88	0.5	True	0.075927734375	0.005126953125	-1.010986328125	0.0	0.07633587786259542	0.030534351145038167	40.94	24.83529411764706
1.9	0.5	True	0.074462890625	0.008544921875	-1.015625	-0.015267175572519083	-0.07633587786259542	0.030534351145038167	40.94	24.83529411764706
1.92	0.5	True	0.07568359375	0.013671875	-1.004638671875	0.04580152671755725	-0.015267175572519083	0.16793893129770993	40.94	24.83529411764706
1.94	0.5	True	0.076171875	0.0078125	-1.016845703125	-0.07633587786259542	-0.12213740458015267	0.04580152671755725	40.94	24.83529411764706
1.96	0.5	True	0.08154296875	0.01025390625	-1.01025390625	0.061068702290076333	0.0	-0.015267175572519083	40.94	24.83529411764706
2.0	0.17	True	0.078125	0.005859375	-1.012939453125	0.07633587786259542	-0.061068702290076333	0.07633587786259542	22.54	24.788235294117648
2.02	0.17	True	0.076416015625	0.015380859375	-1.016357421875	0.061068702290076333	0.061068702290076333	-0.030534351145038167	22.54	24.788235294117648
2.04	0.17	True	0.075439453125	0.007080078125	-1.0126953125	0.04580152671755725	0.030534351145038167	0.0916030534351145	22.54	24.788235294117648
2.06	0.17	True	0.075927734375	0.004638671875	-1.015869140625	0.015267175572519083	0.07633587786259542	-0.16793893129770993	22.54	24.788235294117648
2.08	0.17	True	0.078857421875	0.006103515625	-1.011962890625	-0.061068702290076333	-0.12213740458015267	-0.061068702290076333	22.54	24.788235294117648
2.1	0.17	True	0.078125	0.007080078125	-1.015625	-0.13740458015267176	0.0	0.0	22.54	24.788235294117648
2.12	0.17	True	0.07275390625	0.005615234375	-1.006103515625	0.0	-0.0916030534351145	0.030534351145038167	22.54	24.788235294117648
2.14	0.17	True	0.072998046875	0.011474609375	-1.015380859375	-0.07633587786259542	-0.24427480916030533	-0.030534351145038167	22.54	24.788235294117648
2.16	0.17	True	0.076416015625	0.00537109375	-1.007568359375	0.030534351145038167	-0.015267175572519083	0.0	22.54	24.788235294117648
2.18	0.17	True	0.078125	0.00927734375	-1.011474609375	0.061068702290076333	-0.030534351145038167	0.04580152671755725	22.54	24.788235294117648
2.2	0.17	True	0.08349609375	0.008056640625	-1.01025390625	-0.030534351145038167	0.16793893129770993	-0.183206106870229	22.54	24.788235294117648
2.22	0.17	True	0.07861328125	0.011474609375	-1.0146484375	-0.04580152671755725	0.015267175572519083	-0.10687022900763359	22.54	24.788235294117648
2.24	0.17	True	0.07568359375	0.01220703125	-1.009765625	0.04580152671755725	0.0916030534351145	0.04580152671755725	22.54	24.788235294117648
2.26	0.17	True	0.078369140625	0.016357421875	-1.013671875	-0.015267175572519083	-0.015267175572519083	-0.183206106870229	22.54	24.788235294117648
2.28	0.17	True	0.077392578125	0.00927734375	-1.00634765625	0.015267175572519083	0.061068702290076333	-0.015267175572519083	22.54	24.788235294117648
2.3	0.17	True	0.078857421875	0.013427734375	-1.003173828125	-0.061068702290076333	-0.1984732824427481	0.12213740458015267	22.54	24.788235294117648
2.32	0.17	True	0.07373046875	0.01025390625	-1.0205078125	-0.030534351145038167	-0.13740458015267176	-0.015267175572519083	22.54	24.788235294117648
2.34	0.17	True	0.07958984375	0.00537109375	-1.014892578125	0.0	-0.030534351145038167	0.0916030534351145	22.54	24.788235294117648
2.36	0.17	True	0.0771484375	0.007568359375	-1.01904296875	0.04580152671755725	0.0	-0.04580152671755725	22.54	24.788235294117648
2.38	0.17	True	0.078369140625	0.00830078125	-1.01318359375	0.0916030534351145	-0.030534351145038167	0.030534351145038167	22.54	24.788235294117648
2.4	0.17	True	0.07666015625	0.0107421875	-1.014404296875	-0.07633587786259542	0.12213740458015267	0.12213740458015267	22.54	24.788235294117648
2.42	0.17	True	0.080322265625	0.007568359375	-1.01318359375	-0.061068702290076333	0.10687022900763359	0.15267175572519084	22.54	24.788235294117648
2.44	0.17	True	0.080078125	0.00830078125	-1.001220703125	-0.061068702290076333	0.07633587786259542	-0.07633587786259542	22.54	24.788235294117648
2.46	0.17	True	0.076904296875	0.01025390625	-1.01025390625	0.07633587786259542	0.10687022900763359	0.07633587786259542	22.54	24.788235294117648
2.48	0.17	True	0.075927734375	0.012939453125	-1.019775390625	0.10687022900763359	-0.10687022900763359	-0.030534351145038167	22.54	24.788235294117648
2.5	0.17	True	0.075927734375	0.003173828125	-1.0126953125	-0.12213740458015267	0.10687022900763359	-0.12213740458015267	22.54	24.788235294117648
2.52	0.17	True	0.076904296875	0.008056640625	-1.019287109375	0.04580152671755725	-0.0916030534351145	-0.07633587786259542	22.54	24.788235294117648
2.54	0.17	True	0.080078125	0.007080078125	-1.011474609375	0.04580152671755725	0.07633587786259542	0.07633587786259542	22.54	24.788235294117648
2.56	0.17	True	0.078125	0.009765625	-1.0126953125	0.0916030534351145	0.061068702290076333	0.0	22.54	24.788235294117648
2.58	0.17	True	0.08203125	0.007080078125	-1.010986328125	0.04580152671755725	-0.0916030534351145	-0.22900763358778625	22.54	24.788235294117648
2.6	0.17	True	0.07421875	0.004150390625	-1.010009765625	-0.10687022900763359	-0.10687022900763359	-0.061068702290076333	22.54	24.788235294117648
2.62	0.17	True	0.071533203125	0.008056640625	-1.0068359375	0.0	-0.10687022900763359	0.12213740458015267	22.54	24.788235294117648
2.64	0.17	True	0.0732421875	0.009521484375	-1.015625	-0.030534351145038167	-0.061068702290076333	-0.061068702290076333	22.54	24.788235294117648
2.66	0.17	True	0.075927734375	0.006591796875	-1.0107421875	0.0	-0.16793893129770993	0.21374045801526717	22.54	24.788235294117648
2.68	0.17	True	0.078125	0.003173828125	-1.010009765625	-0.030534351145038167	-0.12213740458015267	0.030534351145038167	22.54	24.788235294117648
2.7	0.17	True	0.08251953125	0.009521484375	-1.013427734375	-0.04580152671755725	0.030534351145038167	0.015267175572519083	22.54	24.788235294117648
2.72	0.17	True	0.07763671875	0.0126953125	-1.0126953125	-0.061068702290076333	0.0916030534351145	0.030534351145038167	22.54	24.788235294117648
2.74	0.17	True	0.079345703125	0.006103515625	-1.017578125	-0.07633587786259542	-0.061068702290076333	-0.061068702290076333	22.54	24.788235294117648
2.76	0.17	True	0.076171875	0.011474609375	-1.0107421875	-0.030534351145038167	0.07633587786259542	-0.04580152671755725	22.54	24.788235294117648
2.78	0.17	True	0.08056640625	0.00830078125	-1.006103515625	0.061068702290076333	-0.10687022900763359	0.0	22.54	24.788235294117648
2.8	0.17	True	0.075927734375	0.0107421875	-1.013916015625	-0.030534351145038167	-0.030534351145038167	0.030534351145038167	22.54	24.788235294117648
2.82	0.17	True	0.076416015625	0.01171875	-1.01220703125	0.0	0.061068702290076333	0.0	22.54	24.788235294117648
2.84	0.17	True	0.0771484375	0.005859375	-1.0078125	-0.015267175572519083	-0.030534351145038167	-0.015267175572519083	22.54	24.788235294117648
2.86	0.17	True	0.072265625	0.006591796875	-1.015625	0.061068702290076333	-0.0916030534351145	-0.07633587786259542	22.54	24.788235294117648
2.88	0.17	True	0.0791015625	0.009765625	-1.010009765625	0.0916030534351145	0.0	0.21374045801526717	22.54	24.788235294117648
2.9	0.17	True	0.07861328125	0.006103515625	-1.010498046875	-0.0916030534351145	0.0	0.015267175572519083	22.54	24.788235294117648
2.92	0.17	True	0.077880859375	0.0048828125	-1.020263671875	0.04580152671755725	0.04580152671755725	-0.015267175572519083	22.54	24.788235294117648
2.94	0.17	True	0.0830078125	0.01025390625	-1.01904296875	0.0916030534351145	-0.07633587786259542	-0.015267175572519083	22.54	24.788235294117648
2.96	0.17	True	0.0830078125	0.005615234375	-1.01123046875	0.04580152671755725	-0.16793893129770993	-0.015267175572519083	22.54	24.788235294117648
3.0	0.17	True	0.085693359375	0.011474609375	-1.0234375	-0.030534351145038167	0.0916030534351145	0.061068702290076333	22.54	24.788235294117648
3.02	0.17	True	0.072021484375	0.0078125	-1.013671875	-0.061068702290076333	-0.22900763358778625	-0.04580152671755725	22.54	24.788235294117648
3.04	0.17	True	0.079345703125	0.01123046875	-1.010986328125	0.10687022900763359	0.04580152671755725	0.04580152671755725	22.54	24.788235294117648
3.06	0.17	True	0.075927734375	0.014892578125	-1.008056640625	-0.030534351145038167	-0.04580152671755725	0.030534351145038167	22.54	24.788235294117648
3.08	0.17	True	0.074951171875	0.00439453125	-1.014892578125	0.0916030534351145	-0.21374045801526717	-0.07633587786259542	22.54	24.788235294117648
3.1	0.17	True	0.0810546875	0.002197265625	-1.01123046875	0.0916030534351145	0.015267175572519083	0.07633587786259542	22.54	24.788235294117648
3.12	0.17	True	0.07568359375	0.003662109375	-1.009765625	0.07633587786259542	-0.030534351145038167	0.015267175572519083	22.54	24.788235294117648
3.14	0.17	True	0.076904296875	0.0087890625	-1.002197265625	0.0	0.0	-0.015267175572519083	22.54	24.788235294117648
3.16	0.17	True	0.0791015625	0.006591796875	-1.0224609375	0.0	-0.12213740458015267	-0.0916030534351145	22.54	24.788235294117648
3.18	0.17	True	0.072509765625	0.00537109375	-1.02001953125	-0.015267175572519083	-0.12213740458015267	0.061068702290076333	22.54	24.788235294117648
3.2	0.17	True	0.072021484375	0.006103515625	-1.0126953125	0.0	0.061068702290076333	0.015267175572519083	22.54	24.788235294117648
3.22	0.17	True	0.08251953125	0.00830078125	-1.009033203125	-0.15267175572519084	-0.16793893129770993	0.13740458015267176	22.54	24.788235294117648
3.24	0.17	True	0.074951171875	0.011962890625	-1.0068359375	-0.07633587786259542	-0.0916030534351145	0.015267175572519083	22.54	24.788235294117648
3.26	0.17	True	0.08154296875	0.01318359375	-1.010009765625	0.015267175572519083	-0.015267175572519083	0.04580152671755725	22.54	24.788235294117648
3.28	0.17	True	0.083251953125	0.00732421875	-1.01318359375	0.015267175572519083	0.0916030534351145	0.015267175572519083	22.54	24.788235294117648
3.3	0.17	True	0.077880859375	0.007568359375	-1.011474609375	0.0	0.0	0.0	22.54	24.788235294117648
3.32	0.17	True	0.075927734375	0.01318359375	-1.01025390625	0.015267175572519083	0.04580152671755725	0.22900763358778625	22.54	24.788235294117648
3.34	0.17	True	0.07470703125	0.006103515625	-1.0107421875	0.030534351145038167	0.0	-0.015267175572519083	22.54	24.788235294117648
3.36	0.17	True	0.075927734375	0.011474609375	-1.011474609375	0.04580152671755725	-0.030534351145038167	-0.030534351145038167	22.54	24.788235294117648
3.38	0.17	True	0.067626953125	0.009521484375	-1.019775390625	-0.0916030534351145	-0.04580152671755725	0.04580152671755725	22.54	24.788235294117648
3.4	0.17	True	0.076171875	0.006591796875	-1.01123046875	-0.07633587786259542	0.0	-0.15267175572519084	22.54	24.788235294117648
3.42	0.17	True	0.07275390625	0.003662109375	-1.013427734375	-0.015267175572519083	0.10687022900763359	0.10687022900763359	22.54	24.788235294117648
3.44	0.17	True	0.0771484375	0.00439453125	-1.0087890625	0.015267175572519083	0.0	0.13740458015267176	22.54	24.788235294117648
3.46	0.17	True	0.078369140625	0.013671875	-1.018798828125	0.07633587786259542	0.0	0.13740458015267176	22.54	24.788235294117648
3.48	0.17	True	0.0771484375	0.003662109375	-1.013916015625	-0.07633587786259542	-0.07633587786259542	0.061068702290076333	22.54	24.788235294117648
3.5	0.17	True	0.076416015625	0.009521484375	-1.009521484375	0.030534351145038167	0.015267175572519083	0.04580152671755725	22.54	24.788235294117648
3.52	0.17	True	0.078857421875	0.0107421875	-1.015625	0.12213740458015267	0.061068702290076333	0.13740458015267176	22.54	24.788235294117648
3.54	0.17	True	0.076171875	0.008544921875	-1.01806640625	-0.030534351145038167	0.04580152671755725	0.183206106870229	22.54	24.788235294117648
3.56	0.17	True	0.076416015625	0.01220703125	-1.021728515625	0.12213740458015267	-0.030534351145038167	0.061068702290076333	22.54	24.788235294117648
3.58	0.17	True	0.07763671875	0.0048828125	-1.01416015625	0.04580152671755725	0.16793893129770993	0.04580152671755725	22.54	24.788235294117648
3.6	0.17	True	0.0712890625	0.0078125	-1.005859375	-0.0916030534351145	0.12213740458015267	0.07633587786259542	22.54	24.788235294117648
3.62	0.17	True	0.0791015625	0.01416015625	-1.019775390625	0.0	0.030534351145038167	0.07633587786259542	22.54	24.788235294117648
3.64	0.17	True	0.0791015625	0.016357421875	-1.014404296875	0.030534351145038167	-0.15267175572519084	-0.07633587786259542	22.54	24.788235294117648
3.66	0.17	True	0.07470703125	0.009521484375	-1.015869140625	-0.030534351145038167	-0.04580152671755725	-0.015267175572519083	22.54	24.788235294117648
3.68	0.17	True	0.074462890625	0.01025390625	-1.015625	0.04580152671755725	0.015267175572519083	0.061068702290076333	22.54	24.788235294117648
3.7	0.17	True	0.077880859375	0.009521484375	-1.0166015625	-0.183206106870229	-0.04580152671755725	0.07633587786259542	22.54	24.788235294117648
3.72	0.17	True	0.07861328125	0.009765625	-1.020751953125	-0.12213740458015267	0.04580152671755725	-0.061068702290076333	22.54	24.788235294117648
3.74	0.17	True	0.076416015625	0.00830078125	-1.015625	-0.10687022900763359	0.030534351145038167	-0.04580152671755725	22.54	24.788235294117648
3.76	0.17	True	0.08251953125	0.0068359375	-1.016357421875	-0.0916030534351145	0.061068702290076333	0.13740458015267176	22.54	24.788235294117648
3.78	0.17	True	0.079833984375	0.010986328125	-1.015869140625	-0.061068702290076333	-0.030534351145038167	-0.07633587786259542	22.54	24.788235294117648
3.8	0.17	True	0.075927734375	0.005615234375	-1.015625	-0.0916030534351145	0.07633587786259542	0.13740458015267176	22.54	24.788235294117648
3.82	0.17	True	0.076904296875	0.00732421875	-1.0146484375	-0.030534351145038167	0.030534351145038167	-0.015267175572519083	22.54	24.788235294117648
3.84	0.17	True	0.076416015625	0.01171875	-1.0166015625	0.12213740458015267	0.10687022900763359	0.030534351145038167	22.54	24.788235294117648
3.86	0.17	True	0.07763671875	0.013916015625	-1.01416015625	0.0	-0.183206106870229	0.04580152671755725	22.54	24.788235294117648
3.88	0.17	True	0.077880859375	0.001220703125	-1.0087890625	-0.015267175572519083	-0.04580152671755725	0.12213740458015267	22.54	24.788235294117648
3.9	0.17	True	0.078125	0.012939453125	-1.006591796875	0.16793893129770993	-0.030534351145038167	-0.07633587786259542	22.54	24.788235294117648
3.92	0.17	True	0.07666015625	0.009521484375	-1.015869140625	-0.10687022900763359	0.015267175572519083	-0.061068702290076333	22.54	24.788235294117648
3.94	0.17	True	0.082275390625	0.012451171875	-1.018310546875	-0.061068702290076333	-0.04580152671755725	-0.183206106870229	22.54	24.788235294117648
3.96	0.17	True	0.08056640625	0.00927734375	-1.015625	0.061068702290076333	-0.07633587786259542	0.061068702290076333	22.54	24.788235294117648
4.0	0.17	True	0.08056640625	0.006103515625	-1.020751953125	-0.13740458015267176	0.0916030534351145	0.15267175572519084	22.54	24.647058823529413
4.02	0.17	True	0.073486328125	0.0107421875	-1.0126953125	-0.061068702290076333	0.10687022900763359	-0.04580152671755725	22.54	24.647058823529413
4.04	0.17	True	0.077880859375	0.0078125	-1.016357421875	-0.061068702290076333	0.12213740458015267	-0.030534351145038167	22.54	24.647058823529413
4.06	0.17	True	0.075439453125	0.01123046875	-1.0107421875	-0.061068702290076333	-0.07633587786259542	0.16793893129770993	22.54	24.647058823529413
4.08	0.17	True	0.073486328125	0.00927734375	-1.025146484375	0.13740458015267176	0.0	0.15267175572519084	22.54	24.647058823529413
4.1	0.17	True	0.072509765625	0.009521484375	-1.01513671875	0.030534351145038167	0.0	-0.061068702290076333	22.54	24.647058823529413
4.12	0.17	True	0.08251953125	0.0029296875	-1.013916015625	0.07633587786259542	0.07633587786259542	0.16793893129770993	22.54	24.647058823529413
4.14	0.17	True	0.081298828125	0.013916015625	-1.008056640625	-0.061068702290076333	-0.04580152671755725	0.07633587786259542	22.54	24.647058823529413
